"","pixelxocc","pixel.id","fire","pix","ID","fire.occ","group","elev","fire.yr","sens","int","pue","m.npp","map","m.bare","m.shrub","m.annual","m.perennial","m.litter","group.fire.occ","group.num","fire.num"
"2078","unburned-2001-before","unburned-2001","unburned","2001",2001,"before","unburned",1412.33117675781,NA,0.356595041950084,-29.3758415537216,0.226042998521384,50.8625,225.012499094009,24.625,16.125,19.625,12.5,16.125,"unburned-before",0,0
"2079","unburned-2004-after","unburned-2004","unburned","2004",2004,"after","unburned",1613.57055664062,NA,0.0969843711901886,34.1633052409883,0.209925065559242,63.5,302.488889694214,11.6666666666667,18.2222222222222,16.6666666666667,13,15.2222222222222,"unburned-after",0,1
"2080","unburned-2004-before","unburned-2004","unburned","2004",2004,"before","unburned",1613.57055664062,NA,0.130873262707713,19.3943769048428,0.190336032597744,62.08,326.159997940063,15.5,19.3,12.9,12.8,14.3,"unburned-before",0,0
"2081","unburned-2007-after","unburned-2007","unburned","2007",2007,"after","unburned",1630.70935058594,NA,0.146643926048294,17.9862501285727,0.212088135531113,58.2888888888889,274.833331637912,21,16.5555555555556,19.7777777777778,10.4444444444444,16.5555555555556,"unburned-after",0,1
"2082","unburned-2007-before","unburned-2007","unburned","2007",2007,"before","unburned",1630.70935058594,NA,0.267318493490779,-5.41749671994603,0.248748887815812,72.57,291.73999786377,18.8,16.8,17.6,12.4,15.8,"unburned-before",0,0
"2083","unburned-2022-after","unburned-2022","unburned","2022",2022,"after","unburned",1259.67309570312,NA,0.233971384471651,-13.3192193065355,0.168685665774222,34.4142857142857,204.014286313738,30.8571428571429,12.8571428571429,23.8571428571429,4.71428571428571,14.2857142857143,"unburned-after",0,1
"2084","unburned-2022-before","unburned-2022","unburned","2022",2022,"before","unburned",1259.67309570312,NA,0.055983816640686,56.6755682705578,0.313015868954442,69.02,220.500002861023,29.8,16.9,15.8,7.2,15.6,"unburned-before",0,0
"2085","unburned-2046-after","unburned-2046","unburned","2046",2046,"after","unburned",1458.0625,NA,0.0935298890797058,41.6888734102744,0.279696336925327,62.6333333333333,223.933334350586,15.7777777777778,18.8888888888889,11.8888888888889,9.88888888888889,16.5555555555556,"unburned-after",0,1
"2086","unburned-2046-before","unburned-2046","unburned","2046",2046,"before","unburned",1458.0625,NA,0.127794089191108,33.7475446844466,0.252900835893865,68.22,269.749998092651,17.2,19.7,10.4,9.9,17.3,"unburned-before",0,0
"2087","unburned-205-after","unburned-205","unburned","205",205,"after","unburned",1388.21301269531,NA,0.203882265110372,64.9921775769927,0.502270063832692,109.4,217.811109754774,28.2222222222222,14.8888888888889,18.3333333333333,13,20.2222222222222,"unburned-after",0,1
"2088","unburned-205-before","unburned-205","unburned","205",205,"before","unburned",1388.21301269531,NA,0.240335684628137,48.9193804934963,0.455782621254677,103.49,227.059995651245,35.2,13.6,19.4,12.4,16.1,"unburned-before",0,0
"2089","unburned-2065-after","unburned-2065","unburned","2065",2065,"after","unburned",1100.05554199219,NA,0.179551875954095,-8.52700830436453,0.136805694466396,27.29,199.480000495911,18.1,15.6,23,2.4,11.7,"unburned-after",0,1
"2090","unburned-2065-before","unburned-2065","unburned","2065",2065,"before","unburned",1100.05554199219,NA,0.17274227539709,-5.51907751853292,0.149147651274148,34.8875,233.912500143051,17,16.625,17.25,3.375,12.25,"unburned-before",0,0
"2091","unburned-2079-after","unburned-2079","unburned","2079",2079,"after","unburned",1385.04797363281,NA,0.26682498799688,-26.346303241422,0.14031212613505,29.22,208.249998092651,30.6,11.6,22.3,5.9,16.3,"unburned-after",0,1
"2092","unburned-2079-before","unburned-2079","unburned","2079",2079,"before","unburned",1385.04797363281,NA,0.308062533724576,-25.2668672216817,0.196932213469718,44.775,227.362498044968,27.125,13.625,19.25,7.875,16.625,"unburned-before",0,0
"2093","unburned-21-after","unburned-21","unburned","21",21,"after","unburned",1999.36486816406,NA,0.0656624845316582,211.945105602048,0.477953574946081,245.7,514.066664377848,8.16666666666667,23.8333333333333,14,30.6666666666667,11.6666666666667,"unburned-after",0,1
"2094","unburned-21-before","unburned-21","unburned","21",21,"before","unburned",1999.36486816406,NA,0.192563545378524,123.826386827422,0.438646857027029,220.722222222222,503.188883463541,8.33333333333333,22.4444444444444,11.5555555555556,30.2222222222222,12.2222222222222,"unburned-before",0,0
"2095","unburned-210-after","unburned-210","unburned","210",210,"after","unburned",2026.99560546875,NA,0.075827243192065,87.119501381553,0.241842935015745,126.911111111111,524.766667683919,16.3333333333333,28.5555555555556,6.55555555555556,28.4444444444444,14.8888888888889,"unburned-after",0,1
"2096","unburned-210-before","unburned-210","unburned","210",210,"before","unburned",2026.99560546875,NA,0.0782180336580524,71.8685602212442,0.213116599490829,113.54,532.76000213623,18.4,25.7,7.3,25.8,15.3,"unburned-before",0,0
"2097","unburned-2102-after","unburned-2102","unburned","2102",2102,"after","unburned",1378.81665039062,NA,0.152985811217117,20.2269074675215,0.224808650811201,63.3111111111111,281.622219085693,23.8888888888889,11.1111111111111,22.4444444444444,7.77777777777778,17.7777777777778,"unburned-after",0,1
"2098","unburned-2102-before","unburned-2102","unburned","2102",2102,"before","unburned",1378.81665039062,NA,0.233570640436484,-1.16520122535714,0.229536010170765,66.29,288.800001144409,23.5,14.4,21.3,9.2,15.7,"unburned-before",0,0
"2099","unburned-212-after","unburned-212","unburned","212",212,"after","unburned",1832.07055664062,NA,0.0787996131158193,49.5802211024466,0.182734841139304,87.17,477.029993057251,28.1,27.5,5.5,22,16,"unburned-after",0,1
"2100","unburned-212-before","unburned-212","unburned","212",212,"before","unburned",1832.07055664062,NA,0.0933188512963226,47.7310310349601,0.196529449711588,90.8875,462.462496757507,27.25,26,5.75,21.375,17.125,"unburned-before",0,0
"2101","unburned-2122-after","unburned-2122","unburned","2122",2122,"after","unburned",2035.90258789062,NA,0.0560343434832088,95.4870329994039,0.278442029260397,119.544444444444,429.333332909478,16,24.7777777777778,7.44444444444444,25.4444444444444,14.3333333333333,"unburned-after",0,1
"2102","unburned-2122-before","unburned-2122","unburned","2122",2122,"before","unburned",2035.90258789062,NA,0.134685731179112,56.3857049245007,0.25868666688168,117.63,454.719995498657,16.5,25.9,5.9,22.5,14.9,"unburned-before",0,0
"2103","unburned-2130-after","unburned-2130","unburned","2130",2130,"after","unburned",1775.58947753906,NA,0.129566609981187,30.9781937028251,0.241163995270252,66.9444444444444,277.588884565565,15,17.5555555555556,17.2222222222222,13.1111111111111,15.7777777777778,"unburned-after",0,1
"2104","unburned-2130-before","unburned-2130","unburned","2130",2130,"before","unburned",1775.58947753906,NA,0.184927389124252,18.326611636526,0.247812513707248,72.22,291.429996490479,15.9,19.4,17.5,13.2,17.2,"unburned-before",0,0
"2105","unburned-2136-after","unburned-2136","unburned","2136",2136,"after","unburned",1749.95092773438,NA,0.140446512024122,79.977616505441,0.323951556778418,141.188888888889,435.833339691162,15.8888888888889,26.7777777777778,6.11111111111111,30,14.5555555555556,"unburned-after",0,1
"2106","unburned-2136-before","unburned-2136","unburned","2136",2136,"before","unburned",1749.95092773438,NA,0.221388883135884,48.8857419727462,0.333455597783187,145.46,436.219997406006,14.2,26,6,30.3,15,"unburned-before",0,0
"2107","unburned-2145-after","unburned-2145","unburned","2145",2145,"after","unburned",1597.232421875,NA,0.100514830121355,12.8725429340069,0.135250202102153,50.1222222222222,370.588889651828,18.8888888888889,19.6666666666667,17.1111111111111,12.1111111111111,20.4444444444444,"unburned-after",0,1
"2108","unburned-2145-before","unburned-2145","unburned","2145",2145,"before","unburned",1597.232421875,NA,0.141121629912049,3.89720821836925,0.150822693461738,60.59,401.729995727539,17.6,20.7,13.4,12.5,18.2,"unburned-before",0,0
"2109","unburned-2156-after","unburned-2156","unburned","2156",2156,"after","unburned",1323.68225097656,NA,0.348707112746137,54.403768288146,0.523632592908971,162.855555555556,311.011113060845,15.5555555555556,8.66666666666667,37.6666666666667,18.4444444444444,14.2222222222222,"unburned-after",0,1
"2110","unburned-2156-before","unburned-2156","unburned","2156",2156,"before","unburned",1323.68225097656,NA,0.288636475316048,59.2582627428556,0.488260066515162,144.94,296.849998474121,20,11.6,30.2,19.7,12.8,"unburned-before",0,0
"2111","unburned-2165-after","unburned-2165","unburned","2165",2165,"after","unburned",1315.68310546875,NA,0.149676311788237,89.8675160079551,0.444203201659364,135.5375,305.124995708465,13.5,10.5,36.375,21.25,15.75,"unburned-after",0,1
"2112","unburned-2165-before","unburned-2165","unburned","2165",2165,"before","unburned",1315.68310546875,NA,0.441761196782533,-21.9096396923977,0.36352924690253,101.81,280.059997558594,15.3,10.6,31.5,19.3,18,"unburned-before",0,0
"2113","unburned-2186-after","unburned-2186","unburned","2186",2186,"after","unburned",1355.43591308594,NA,0.101913714545711,5.68925374006198,0.128136844910756,27.8,216.955552630954,27.1111111111111,16.3333333333333,16.8888888888889,5.88888888888889,15.5555555555556,"unburned-after",0,1
"2114","unburned-2186-before","unburned-2186","unburned","2186",2186,"before","unburned",1355.43591308594,NA,-0.13896320812089,103.956245317784,0.344891784353895,74.1,214.85000038147,25.7,16.2,13.8,8.3,15.4,"unburned-before",0,0
"2115","unburned-2188-after","unburned-2188","unburned","2188",2188,"after","unburned",1261.68774414062,NA,0.151624264434987,-4.88401791907505,0.127472527472528,25.7777777777778,202.222222222222,34.8888888888889,15.4444444444444,17.4444444444444,3.66666666666667,14,"unburned-after",0,1
"2116","unburned-2188-before","unburned-2188","unburned","2188",2188,"before","unburned",1261.68774414062,NA,0.113371868325898,40.8667028812556,0.312789731158174,64.1,204.93000125885,29.8,18.5,14.8,8.1,14.3,"unburned-before",0,0
"2117","unburned-2190-after","unburned-2190","unburned","2190",2190,"after","unburned",1447.91455078125,NA,0.259023030630621,-6.80836035627599,0.223063380781056,42.2333333333333,189.333332909478,14.6666666666667,17.8888888888889,22.1111111111111,6.44444444444444,13.3333333333333,"unburned-after",0,1
"2118","unburned-2190-before","unburned-2190","unburned","2190",2190,"before","unburned",1447.91455078125,NA,0.270497815151066,-3.63213995468129,0.253961027841038,55.78,219.639999389648,13.7,19.8,18.6,9.3,13.4,"unburned-before",0,0
"2119","unburned-2202-after","unburned-2202","unburned","2202",2202,"after","unburned",1558.541015625,NA,0.25921271575852,-2.02914706540835,0.251346110775259,64.8333333333333,257.944446139865,16.5555555555556,7.66666666666667,48.8888888888889,12,17.8888888888889,"unburned-after",0,1
"2120","unburned-2202-before","unburned-2202","unburned","2202",2202,"before","unburned",1558.541015625,NA,0.38814379873491,-26.165550375743,0.292526950891979,80.05,273.64999961853,18.6,10.4,33.5,16.4,16.8,"unburned-before",0,0
"2121","unburned-2213-after","unburned-2213","unburned","2213",2213,"after","unburned",1640.49682617188,NA,0.102198962465804,30.0920809110018,0.192689366696646,64.0777777777778,332.544441223145,14.5555555555556,21.1111111111111,12.8888888888889,14,18.3333333333333,"unburned-after",0,1
"2122","unburned-2213-before","unburned-2213","unburned","2213",2213,"before","unburned",1640.49682617188,NA,0.180223134597345,3.33223620942357,0.190141685131404,63.88,335.959997177124,15.6,21,13.5,14.1,18,"unburned-before",0,0
"2123","unburned-2214-after","unburned-2214","unburned","2214",2214,"after","unburned",1316.00061035156,NA,0.219335518573957,24.1340949664692,0.333195729102572,70.625,211.962500810623,19.125,9.25,27.875,19.5,15.75,"unburned-after",0,1
"2124","unburned-2214-before","unburned-2214","unburned","2214",2214,"before","unburned",1316.00061035156,NA,-0.00231962321686009,109.776481335913,0.430020179838476,109.1875,253.912502527237,17,15.75,21.25,15.25,15.875,"unburned-before",0,0
"2125","unburned-2217-after","unburned-2217","unburned","2217",2217,"after","unburned",1433.6083984375,NA,0.116648199912905,13.1200627834884,0.172369860340811,40.5857142857143,235.457139696394,27.4285714285714,15.2857142857143,17,9.42857142857143,20.2857142857143,"unburned-after",0,1
"2126","unburned-2217-before","unburned-2217","unburned","2217",2217,"before","unburned",1433.6083984375,NA,0.2575006344018,-7.30175206651404,0.226934023531426,54.21,238.88000202179,26.9,14.3,18.2,9.5,18.5,"unburned-before",0,0
"2127","unburned-2230-after","unburned-2230","unburned","2230",2230,"after","unburned",1561.8310546875,NA,0.11870402156326,41.0152987533895,0.246542254456821,79.1,320.837497711182,22.75,17.875,19.75,13.125,13.875,"unburned-after",0,1
"2128","unburned-2230-before","unburned-2230","unburned","2230",2230,"before","unburned",1561.8310546875,NA,0.175287418703306,18.9279971416731,0.234905035137232,74.58,317.490001678467,23.6,18.9,15.6,14.3,13.9,"unburned-before",0,0
"2129","unburned-2264-after","unburned-2264","unburned","2264",2264,"after","unburned",1404.08911132812,NA,0.156825164361034,4.82038785669948,0.178319803392896,39.99,224.260004997253,26.7,20.1,18.1,8.3,17.2,"unburned-after",0,1
"2130","unburned-2264-before","unburned-2264","unburned","2264",2264,"before","unburned",1404.08911132812,NA,0.330422931144054,-22.1452210157385,0.225301132411428,47.4625,210.662500858307,23.25,17.875,16.875,10.75,17.875,"unburned-before",0,0
"2131","unburned-2281-after","unburned-2281","unburned","2281",2281,"after","unburned",1329.05346679688,NA,0.282597823119416,-20.0395252382171,0.184210524314757,37.52,203.680002212524,20.1,11.9,32.2,7.5,17.3,"unburned-after",0,1
"2132","unburned-2281-before","unburned-2281","unburned","2281",2281,"before","unburned",1329.05346679688,NA,0.268886754961082,-10.2773836135172,0.222936344629597,49.8625,223.662499189377,20.125,12.875,25.375,8,14.625,"unburned-before",0,0
"2133","unburned-2286-after","unburned-2286","unburned","2286",2286,"after","unburned",1526.47045898438,NA,0.157317831539484,29.5558715625476,0.349977186756303,53.69,153.409999370575,20,20.4,11.5,8.9,15.3,"unburned-after",0,1
"2134","unburned-2286-before","unburned-2286","unburned","2286",2286,"before","unburned",1526.47045898438,NA,0.132320132387666,27.5980601572879,0.275306000368524,53.1375,193.012502193451,19.875,19.75,10.75,10.875,16.75,"unburned-before",0,0
"2135","unburned-229-after","unburned-229","unburned","229",229,"after","unburned",1399.63391113281,NA,0.214039747193481,-12.2258864401556,0.157808666965661,34.3111111111111,217.422222561306,12.2222222222222,16.7777777777778,19.1111111111111,4.88888888888889,9.66666666666667,"unburned-after",0,1
"2136","unburned-229-before","unburned-229","unburned","229",229,"before","unburned",1399.63391113281,NA,0.205712019618176,-11.1041460879381,0.159079455813057,37.88,238.119999885559,10.7,19.3,17,6.8,9.1,"unburned-before",0,0
"2137","unburned-2292-after","unburned-2292","unburned","2292",2292,"after","unburned",1353.08666992188,NA,0.211172655621717,-11.6705394946458,0.159808105669179,36.31,227.210001945495,23.3,13.6,19.6,3.8,17,"unburned-after",0,1
"2138","unburned-2292-before","unburned-2292","unburned","2292",2292,"before","unburned",1353.08666992188,NA,0.128183691223626,6.03183783976627,0.152881563295654,37.3375,244.225001335144,27.625,13.75,12.5,3.375,15.375,"unburned-before",0,0
"2139","unburned-2310-after","unburned-2310","unburned","2310",2310,"after","unburned",1516.23400878906,NA,0.116045109049103,61.0291104898532,0.26675080869075,108.022222222222,404.955556657579,10.8888888888889,12.4444444444444,22.8888888888889,22.1111111111111,16.1111111111111,"unburned-after",0,1
"2140","unburned-2310-before","unburned-2310","unburned","2310",2310,"before","unburned",1516.23400878906,NA,0.180547735285748,26.129565320319,0.244890423148891,99.45,406.099996566773,14.6,13.8,21.1,23.7,18.1,"unburned-before",0,0
"2141","unburned-2316-after","unburned-2316","unburned","2316",2316,"after","unburned",1371.26416015625,NA,0.240841242635568,-3.03382903736539,0.226083669567277,46.4777777777778,205.57777510749,20.3333333333333,15.8888888888889,27.1111111111111,5.77777777777778,13.3333333333333,"unburned-after",0,1
